response,rt,feedback,subj_idx,split_by,trial,q_init
1.0,2.9239628314971924,1.0,13,2,234,0.5
0.0,5.913835525512695,1.0,13,2,235,0.5
1.0,3.4189858436584473,1.0,13,2,236,0.5
0.0,2.035959243774414,0.0,13,2,237,0.5
1.0,2.634951591491699,0.0,13,2,238,0.5
0.0,2.9449639320373535,0.0,13,2,239,0.5
0.0,4.14896297454834,1.0,13,2,240,0.5
0.0,2.814957618713379,0.0,13,2,241,0.5
1.0,5.334877014160156,0.0,13,2,242,0.5
0.0,3.9479775428771973,1.0,13,2,243,0.5
0.0,2.407954454421997,1.0,13,2,244,0.5
0.0,2.7519547939300537,1.0,13,2,245,0.5
0.0,2.165957450866699,0.0,13,2,246,0.5
0.0,4.759918689727783,0.0,13,2,247,0.5
0.0,4.238956451416016,0.0,13,2,248,0.5
1.0,3.625995635986328,0.0,13,2,249,0.5
1.0,2.843959093093872,1.0,13,2,250,0.5
1.0,2.9349632263183594,1.0,13,2,251,0.5
1.0,2.554952621459961,1.0,13,2,252,0.5
1.0,2.3299553394317627,1.0,13,2,253,0.5
1.0,5.124892234802246,0.0,13,2,254,0.5
0.0,1.8749605417251587,1.0,13,2,255,0.5
0.0,3.5009899139404297,0.0,13,2,256,0.5
1.0,3.0109667778015137,1.0,13,2,257,0.5
1.0,2.3459551334381104,1.0,13,2,258,0.5
1.0,3.091970682144165,0.0,13,2,259,0.5
1.0,4.067968845367432,1.0,13,2,260,0.5
1.0,3.4929895401000977,0.0,13,2,261,0.5
0.0,5.454868316650391,1.0,13,2,262,0.5
0.0,4.108965873718262,0.0,13,2,263,0.5
0.0,3.1849751472473145,1.0,13,2,264,0.5
1.0,5.361875057220459,1.0,13,2,265,0.5
1.0,4.57393217086792,1.0,13,2,266,0.5
1.0,2.542952537536621,1.0,13,2,267,0.5
1.0,3.867983341217041,1.0,13,2,268,0.5
1.0,3.091970682144165,0.0,13,2,269,0.5
0.0,5.801843643188477,0.0,13,2,270,0.5
1.0,3.312981128692627,1.0,13,2,271,0.5
1.0,3.693995952606201,1.0,13,2,272,0.5
1.0,2.502953052520752,0.0,13,2,273,0.5
1.0,3.337982177734375,1.0,13,2,274,0.5
1.0,3.4389867782592773,1.0,13,2,275,0.5
1.0,3.099971055984497,1.0,13,2,276,0.5
0.0,3.0179672241210938,1.0,13,2,277,0.5
1.0,2.4319541454315186,0.0,13,2,278,0.5
0.0,3.621995449066162,1.0,13,2,279,0.5
0.0,2.035959243774414,0.0,13,2,280,0.5
0.0,4.485938549041748,0.0,13,2,281,0.5
0.0,5.7828450202941895,0.0,13,2,282,0.5
1.0,4.064969062805176,0.0,13,2,283,0.5
1.0,3.7759900093078613,0.0,13,2,284,0.5
0.0,2.83595871925354,0.0,13,2,285,0.5
0.0,2.032959222793579,0.0,13,2,286,0.5
1.0,4.929906368255615,1.0,13,2,287,0.5
1.0,3.784989356994629,0.0,13,2,288,0.5
1.0,4.163961887359619,0.0,13,2,289,0.5
0.0,6.925762176513672,1.0,13,2,290,0.5
0.0,2.325955390930176,0.0,13,2,291,0.5
0.0,4.935905933380127,0.0,13,2,292,0.5
0.0,2.2089569568634033,1.0,13,2,293,0.5
0.0,2.8969616889953613,0.0,13,2,294,0.5
0.0,3.037968158721924,1.0,13,2,295,0.5
0.0,1.8099603652954102,0.0,13,2,296,0.5
0.0,6.3998003005981445,1.0,13,2,297,0.5
0.0,2.540952682495117,0.0,13,2,298,0.5
0.0,2.9349632263183594,1.0,13,2,299,0.5
0.0,2.274956226348877,0.0,13,2,300,0.5
0.0,2.36895489692688,1.0,13,2,301,0.5
0.0,1.8629605770111084,0.0,13,2,302,0.5
0.0,4.557933330535889,0.0,13,2,303,0.5
1.0,2.1989569664001465,0.0,13,2,304,0.5
1.0,2.405954360961914,1.0,13,2,305,0.5
1.0,2.59495210647583,0.0,13,2,306,0.5
0.0,3.541991710662842,0.0,13,2,307,0.5
1.0,4.794916152954102,1.0,13,2,308,0.5
1.0,3.2439777851104736,1.0,13,2,309,0.5
1.0,2.505953073501587,0.0,13,2,310,0.5
1.0,3.954977035522461,1.0,13,2,311,0.5
1.0,2.6639511585235596,1.0,13,2,312,0.5
1.0,2.232956647872925,1.0,13,2,313,0.5
1.0,2.9409637451171875,0.0,13,2,314,0.5
1.0,3.092970848083496,1.0,13,2,315,0.5
1.0,2.784956455230713,0.0,13,2,316,0.5
1.0,3.113971710205078,0.0,13,2,317,0.5
0.0,4.831913471221924,0.0,13,2,318,0.5
1.0,2.2859559059143066,1.0,13,2,319,0.5
1.0,3.1869750022888184,1.0,13,2,320,0.5
1.0,2.496953248977661,1.0,13,2,321,0.5
1.0,2.9239628314971924,1.0,13,2,322,0.5
1.0,2.4729535579681396,0.0,13,2,323,0.5
1.0,5.939833641052246,0.0,13,2,324,0.5
1.0,3.272979259490967,1.0,13,2,325,0.5
1.0,2.788956642150879,0.0,13,2,326,0.5
1.0,3.6699976921081543,1.0,13,2,327,0.5
1.0,2.8989615440368652,0.0,13,2,328,0.5
1.0,2.5619523525238037,1.0,13,2,329,0.5
1.0,3.4989895820617676,0.0,13,2,330,0.5
0.0,2.408954381942749,1.0,13,2,331,0.5
0.0,6.748775005340576,0.0,13,2,332,0.5
1.0,3.119971990585327,1.0,13,2,333,0.5
0.0,3.363983392715454,0.0,13,2,334,0.5
1.0,2.497953176498413,0.0,13,2,335,0.5
1.0,4.366947174072266,1.0,13,2,336,0.5
1.0,4.999901294708252,1.0,13,2,337,0.5
1.0,3.2829794883728027,0.0,13,2,338,0.5
1.0,3.638996124267578,0.0,13,2,339,0.5
0.0,2.492953300476074,0.0,13,2,340,0.5
0.0,4.246955871582031,0.0,13,2,341,0.5
1.0,3.089970588684082,0.0,13,2,342,0.5
1.0,2.6179516315460205,0.0,13,2,343,0.5
1.0,3.309980869293213,1.0,13,2,344,0.5
1.0,4.221957683563232,1.0,13,2,345,0.5
1.0,3.1969757080078125,0.0,13,2,346,0.5
1.0,4.525935649871826,1.0,13,2,347,0.5
1.0,4.91190767288208,1.0,13,2,348,0.5
1.0,2.852959632873535,1.0,13,2,349,0.5
1.0,2.6089518070220947,0.0,13,2,350,0.5
1.0,2.214956760406494,1.0,13,2,351,0.5
1.0,2.8899612426757812,1.0,13,2,352,0.5
1.0,2.5749521255493164,1.0,13,2,353,0.5
1.0,2.9329633712768555,1.0,13,2,354,0.5
1.0,2.03895902633667,0.0,13,2,355,0.5
1.0,2.6949520111083984,1.0,13,2,356,0.5
1.0,2.2509565353393555,0.0,13,2,357,0.5
1.0,5.2878804206848145,1.0,13,2,358,0.5
1.0,2.800957202911377,1.0,13,2,359,0.5
1.0,2.7519547939300537,1.0,13,2,360,0.5
1.0,2.40395450592041,1.0,13,2,361,0.5
1.0,2.3359553813934326,0.0,13,2,362,0.5
1.0,2.1589574813842773,1.0,13,2,363,0.5
1.0,2.819957971572876,0.0,13,2,364,0.5
1.0,4.293952465057373,1.0,13,2,365,0.5
1.0,2.317955493927002,1.0,13,2,366,0.5
1.0,2.504953145980835,0.0,13,2,367,0.5
1.0,2.3029556274414062,1.0,13,2,368,0.5
1.0,2.9109621047973633,1.0,13,2,369,0.5
1.0,2.0659587383270264,0.0,13,2,370,0.5
1.0,5.266881942749023,0.0,13,2,371,0.5
0.0,3.0689697265625,0.0,13,2,372,0.5
1.0,2.824958324432373,1.0,13,2,373,0.5
0.0,2.645951271057129,1.0,13,2,374,0.5
0.0,7.302734851837158,0.0,13,2,375,0.5
1.0,2.1969571113586426,0.0,13,2,376,0.5
1.0,2.779956102371216,0.0,13,2,377,0.5
0.0,5.087894916534424,0.0,13,2,378,0.5
0.0,4.0929670333862305,0.0,13,2,379,0.5
0.0,2.370954990386963,1.0,13,2,380,0.5
0.0,2.7229533195495605,1.0,13,2,381,0.5
0.0,2.6829514503479004,0.0,13,2,382,0.5
0.0,2.877960681915283,0.0,13,2,383,0.5
0.0,5.065896511077881,0.0,13,2,384,0.5
1.0,4.828913688659668,0.0,13,2,385,0.5
1.0,5.693851470947266,0.0,13,2,386,0.5
0.0,3.786989212036133,1.0,13,2,387,0.5
0.0,2.6179516315460205,0.0,13,2,388,0.5
0.0,3.351982831954956,0.0,13,2,389,0.5
0.0,2.6629509925842285,1.0,13,2,390,0.5
0.0,2.080958604812622,0.0,13,2,391,0.5
0.0,6.224812984466553,0.0,13,2,392,0.5
1.0,3.6869964599609375,0.0,13,2,393,0.5
0.0,5.239883899688721,1.0,13,2,394,0.5
0.0,3.029967784881592,0.0,13,2,395,0.5
0.0,2.40395450592041,1.0,13,2,396,0.5
0.0,1.9259605407714844,0.0,13,2,397,0.5
1.0,5.146890640258789,1.0,13,2,398,0.5
0.0,2.037959098815918,1.0,13,2,399,0.5
1.0,4.464940071105957,1.0,13,2,400,0.5
1.0,3.276979446411133,0.0,13,2,401,0.5
0.0,3.539991617202759,1.0,13,2,402,0.5
0.0,3.080970287322998,0.0,13,2,403,0.5
0.0,3.08897066116333,1.0,13,2,404,0.5
0.0,2.6719510555267334,1.0,13,2,405,0.5
0.0,2.6229515075683594,0.0,13,2,406,0.5
0.0,2.4369540214538574,1.0,13,2,407,0.5
0.0,2.3849546909332275,0.0,13,2,408,0.5
1.0,5.021899700164795,0.0,13,2,409,0.5
0.0,5.921834945678711,0.0,13,2,410,0.5
0.0,3.848984718322754,1.0,13,2,411,0.5
0.0,2.135957956314087,0.0,13,2,412,0.5
0.0,5.6698527336120605,1.0,13,2,413,0.5
0.0,2.3809547424316406,1.0,13,2,414,0.5
0.0,2.092958450317383,1.0,13,2,415,0.5
0.0,2.225956678390503,1.0,13,2,416,0.5
0.0,2.319955587387085,1.0,13,2,417,0.5
0.0,2.6799514293670654,1.0,13,2,418,0.5
0.0,1.8509604930877686,0.0,13,2,419,0.5
0.0,3.563992738723755,1.0,13,2,420,0.5
0.0,2.864960193634033,1.0,13,2,421,0.5
0.0,2.6869516372680664,0.0,13,2,422,0.5
0.0,5.445868968963623,0.0,13,2,423,0.5
1.0,6.377801895141602,1.0,13,2,424,0.5
1.0,2.9029617309570312,0.0,13,2,425,0.5
0.0,2.18395733833313,0.0,13,2,426,0.5
0.0,4.036971092224121,1.0,13,2,427,0.5
0.0,2.801957130432129,1.0,13,2,428,0.5
0.0,3.2599785327911377,0.0,13,2,429,0.5
0.0,2.838958740234375,1.0,13,2,430,0.5
0.0,2.868960380554199,1.0,13,2,431,0.5
0.0,2.3309555053710938,1.0,13,2,432,0.5
0.0,1.8049603700637817,0.0,13,2,433,0.5
0.0,3.058969020843506,1.0,13,2,434,0.5
0.0,4.237956523895264,0.0,13,2,435,0.5
0.0,2.030959129333496,0.0,13,2,436,0.5
1.0,2.5259528160095215,0.0,13,2,437,0.5
0.0,4.814914703369141,1.0,13,2,438,0.5
0.0,3.046968460083008,0.0,13,2,439,0.5
0.0,3.9239792823791504,0.0,13,2,440,0.5
0.0,4.040970802307129,1.0,13,2,441,0.5
0.0,3.3999850749969482,0.0,13,2,442,0.5
0.0,2.416954278945923,1.0,13,2,443,0.5
0.0,3.1539735794067383,1.0,13,2,444,0.5
0.0,2.4739534854888916,1.0,13,2,445,0.5
0.0,2.9719650745391846,0.0,13,2,446,0.5
0.0,3.0189671516418457,0.0,13,2,447,0.5
0.0,2.1199581623077393,0.0,13,2,448,0.5
0.0,2.0999584197998047,0.0,13,2,449,0.5
0.0,2.3299553394317627,0.0,13,2,450,0.5
0.0,4.166961669921875,1.0,13,2,451,0.5
0.0,1.96396005153656,0.0,13,2,452,0.5
0.0,6.476794719696045,0.0,13,2,453,0.5
1.0,5.580859184265137,1.0,13,2,454,0.5
1.0,2.2409565448760986,0.0,13,2,455,0.5
1.0,4.024971961975098,1.0,13,2,456,0.5
1.0,2.369954824447632,1.0,13,2,457,0.5
1.0,2.0019595623016357,1.0,13,2,458,0.5
1.0,2.5359528064727783,0.0,13,2,459,0.5
1.0,5.646854400634766,1.0,13,2,460,0.5
1.0,3.637996196746826,0.0,13,2,461,0.5
0.0,2.182957172393799,0.0,13,2,462,0.5
1.0,5.138891220092773,1.0,13,2,463,0.5
1.0,2.2969558238983154,1.0,13,2,464,0.5
1.0,2.6879518032073975,0.0,13,2,465,0.5
0.0,3.842985153198242,1.0,13,2,466,0.5
0.0,2.1179580688476562,0.0,13,2,467,0.5
1.0,4.210958480834961,1.0,13,2,468,0.5
1.0,4.090967178344727,0.0,13,2,469,0.5
0.0,6.073823928833008,0.0,13,2,470,0.5
0.0,2.2099568843841553,0.0,13,2,471,0.5
1.0,3.135972738265991,1.0,13,2,472,0.5
1.0,2.462953567504883,0.0,13,2,473,0.5
1.0,3.06196928024292,1.0,13,2,474,0.5
1.0,2.1429576873779297,0.0,13,2,475,0.5
1.0,2.4759535789489746,1.0,13,2,476,0.5
1.0,2.03895902633667,0.0,13,2,477,0.5
1.0,2.789956569671631,0.0,13,2,478,0.5
1.0,3.382984161376953,1.0,13,2,479,0.5
1.0,2.9299631118774414,0.0,13,2,480,0.5
1.0,2.2549562454223633,1.0,13,2,481,0.5
1.0,2.9119622707366943,1.0,13,2,482,0.5
1.0,2.457953691482544,1.0,13,2,483,0.5
1.0,2.3889546394348145,1.0,13,2,484,0.5
1.0,2.544952630996704,0.0,13,2,485,0.5
1.0,5.653853893280029,1.0,13,2,486,0.5
1.0,2.4709534645080566,0.0,13,2,487,0.5
1.0,3.070969581604004,0.0,13,2,488,0.5
1.0,2.760955333709717,1.0,13,2,489,0.5
1.0,3.3979849815368652,1.0,13,2,490,0.5
1.0,2.5369527339935303,1.0,13,2,491,0.5
1.0,2.81595778465271,0.0,13,2,492,0.5
1.0,5.299879550933838,1.0,13,2,493,0.5
1.0,3.4989895820617676,0.0,13,2,494,0.5
1.0,4.473939418792725,0.0,13,2,495,0.5
1.0,3.618995189666748,0.0,13,2,496,0.5
0.0,2.808957576751709,1.0,13,2,497,0.5
1.0,2.7339539527893066,1.0,13,2,498,0.5
1.0,2.8999617099761963,1.0,13,2,499,0.5
0.0,5.466867446899414,1.0,13,2,500,0.5
0.0,6.402076244354248,0.0,14,0,1,0.5
1.0,2.999232053756714,1.0,14,0,2,0.5
1.0,3.753267288208008,1.0,14,0,3,0.5
1.0,3.321247100830078,1.0,14,0,4,0.5
1.0,3.7642669677734375,1.0,14,0,5,0.5
1.0,2.434225082397461,1.0,14,0,6,0.5
1.0,4.043246746063232,1.0,14,0,7,0.5
1.0,4.138239860534668,1.0,14,0,8,0.5
1.0,2.3952255249023438,1.0,14,0,9,0.5
1.0,3.072235584259033,1.0,14,0,10,0.5
1.0,3.7632670402526855,1.0,14,0,11,0.5
1.0,3.1202378273010254,1.0,14,0,12,0.5
1.0,2.4512248039245605,1.0,14,0,13,0.5
1.0,2.8482251167297363,0.0,14,0,14,0.5
1.0,6.431074142456055,1.0,14,0,15,0.5
1.0,3.335247755050659,1.0,14,0,16,0.5
1.0,4.3082275390625,1.0,14,0,17,0.5
1.0,2.780221939086914,1.0,14,0,18,0.5
0.0,2.80422306060791,0.0,14,0,19,0.5
1.0,3.068235397338867,1.0,14,0,20,0.5
1.0,4.901184558868408,1.0,14,0,21,0.5
1.0,3.2312428951263428,1.0,14,0,22,0.5
1.0,3.0802359580993652,1.0,14,0,23,0.5
1.0,2.3652257919311523,1.0,14,0,24,0.5
1.0,3.3912503719329834,1.0,14,0,25,0.5
1.0,2.52022385597229,1.0,14,0,26,0.5
1.0,3.2122421264648438,1.0,14,0,27,0.5
1.0,2.5882229804992676,1.0,14,0,28,0.5
1.0,2.818223476409912,1.0,14,0,29,0.5
1.0,3.2142419815063477,1.0,14,0,30,0.5
1.0,2.5492234230041504,1.0,14,0,31,0.5
1.0,5.512140274047852,1.0,14,0,32,0.5
1.0,3.009232521057129,0.0,14,0,33,0.5
0.0,3.079235792160034,1.0,14,0,34,0.5
0.0,4.470215797424316,0.0,14,0,35,0.5
0.0,3.884258270263672,0.0,14,0,36,0.5
0.0,2.4452247619628906,1.0,14,0,37,0.5
1.0,4.238232612609863,1.0,14,0,38,0.5
0.0,2.8812265396118164,0.0,14,0,39,0.5
1.0,3.019232988357544,1.0,14,0,40,0.5
1.0,2.331226348876953,1.0,14,0,41,0.5
0.0,6.638059139251709,0.0,14,0,42,0.5
1.0,3.556258201599121,1.0,14,0,43,0.5
1.0,2.6492221355438232,0.0,14,0,44,0.5
1.0,3.610260486602783,1.0,14,0,45,0.5
1.0,3.3752496242523193,1.0,14,0,46,0.5
1.0,2.9092278480529785,1.0,14,0,47,0.5
1.0,4.069244861602783,1.0,14,0,48,0.5
1.0,3.2292428016662598,1.0,14,0,49,0.5
1.0,3.6862640380859375,1.0,14,0,50,0.5
1.0,2.6282224655151367,0.0,14,0,51,0.5
1.0,6.254086971282959,1.0,14,0,52,0.5
1.0,4.5112128257751465,1.0,14,0,53,0.5
1.0,4.857187747955322,1.0,14,0,54,0.5
1.0,3.6682634353637695,1.0,14,0,55,0.5
1.0,2.4902243614196777,1.0,14,0,56,0.5
1.0,4.471215724945068,1.0,14,0,57,0.5
1.0,2.9552299976348877,1.0,14,0,58,0.5
1.0,3.569258689880371,1.0,14,0,59,0.5
1.0,2.605222702026367,1.0,14,0,60,0.5
1.0,2.8892269134521484,1.0,14,0,61,0.5
1.0,3.305246353149414,1.0,14,0,62,0.5
1.0,2.420225143432617,1.0,14,0,63,0.5
1.0,4.023248195648193,1.0,14,0,64,0.5
1.0,2.6762218475341797,1.0,14,0,65,0.5
1.0,2.75722074508667,1.0,14,0,66,0.5
1.0,3.7012648582458496,1.0,14,0,67,0.5
1.0,2.820223808288574,1.0,14,0,68,0.5
1.0,2.6412222385406494,0.0,14,0,69,0.5
1.0,2.6342225074768066,1.0,14,0,70,0.5
1.0,3.4782543182373047,1.0,14,0,71,0.5
1.0,3.7912650108337402,0.0,14,0,72,0.5
1.0,3.9992499351501465,1.0,14,0,73,0.5
0.0,3.022233009338379,0.0,14,0,74,0.5
1.0,4.046246528625488,1.0,14,0,75,0.5
1.0,2.1172289848327637,1.0,14,0,76,0.5
1.0,2.9502296447753906,1.0,14,0,77,0.5
1.0,3.1042370796203613,1.0,14,0,78,0.5
1.0,3.1142373085021973,1.0,14,0,79,0.5
1.0,2.3932254314422607,1.0,14,0,80,0.5
1.0,3.2292428016662598,1.0,14,0,81,0.5
1.0,2.83022403717041,1.0,14,0,82,0.5
1.0,2.979231119155884,1.0,14,0,83,0.5
1.0,4.260231018066406,1.0,14,0,84,0.5
1.0,2.7342209815979004,1.0,14,0,85,0.5
1.0,3.2092418670654297,0.0,14,0,86,0.5
1.0,4.443217754364014,1.0,14,0,87,0.5
1.0,3.245243549346924,1.0,14,0,88,0.5
1.0,4.4672160148620605,1.0,14,0,89,0.5
1.0,2.9302287101745605,1.0,14,0,90,0.5
1.0,5.162165641784668,1.0,14,0,91,0.5
1.0,2.4922242164611816,1.0,14,0,92,0.5
1.0,3.560258388519287,0.0,14,0,93,0.5
0.0,2.341226100921631,0.0,14,0,94,0.5
1.0,5.585134983062744,1.0,14,0,95,0.5
1.0,3.6112606525421143,1.0,14,0,96,0.5
1.0,2.663222074508667,1.0,14,0,97,0.5
1.0,2.612222671508789,1.0,14,0,98,0.5
1.0,3.2192423343658447,1.0,14,0,99,0.5
1.0,2.3992254734039307,1.0,14,0,100,0.5
1.0,2.6732218265533447,1.0,14,0,101,0.5
1.0,3.1092371940612793,1.0,14,0,102,0.5
1.0,5.021175861358643,1.0,14,0,103,0.5
1.0,2.614222526550293,1.0,14,0,104,0.5
0.0,2.776221752166748,0.0,14,0,105,0.5
1.0,3.257244110107422,1.0,14,0,106,0.5
1.0,3.060235023498535,1.0,14,0,107,0.5
1.0,2.713221311569214,1.0,14,0,108,0.5
1.0,2.380225658416748,0.0,14,0,109,0.5
1.0,3.9532532691955566,1.0,14,0,110,0.5
1.0,4.051246166229248,1.0,14,0,111,0.5
1.0,4.695199489593506,1.0,14,0,112,0.5
1.0,2.9412293434143066,1.0,14,0,113,0.5
1.0,4.10324239730835,1.0,14,0,114,0.5
1.0,2.201227903366089,1.0,14,0,115,0.5
1.0,2.382225513458252,1.0,14,0,116,0.5
1.0,2.5072240829467773,0.0,14,0,117,0.5
1.0,7.29401159286499,1.0,14,0,118,0.5
1.0,3.4442529678344727,1.0,14,0,119,0.5
1.0,2.5372235774993896,1.0,14,0,120,0.5
1.0,2.7412209510803223,1.0,14,0,121,0.5
1.0,2.5902228355407715,1.0,14,0,122,0.5
1.0,2.815223455429077,1.0,14,0,123,0.5
1.0,4.183236598968506,1.0,14,0,124,0.5
1.0,2.331226348876953,0.0,14,0,125,0.5
0.0,5.231160640716553,0.0,14,0,126,0.5
0.0,2.52022385597229,0.0,14,0,127,0.5
0.0,4.877186298370361,0.0,14,0,128,0.5
1.0,2.6852216720581055,1.0,14,0,129,0.5
1.0,2.344226121902466,0.0,14,0,130,0.5
0.0,3.283245325088501,1.0,14,0,131,0.5
0.0,2.563223361968994,0.0,14,0,132,0.5
0.0,3.501255512237549,1.0,14,0,133,0.5
0.0,2.4092252254486084,0.0,14,0,134,0.5
1.0,4.558209419250488,1.0,14,0,135,0.5
1.0,6.429074287414551,1.0,14,0,136,0.5
1.0,5.164165496826172,1.0,14,0,137,0.5
1.0,3.313246726989746,1.0,14,0,138,0.5
1.0,4.335225582122803,1.0,14,0,139,0.5
1.0,2.8862266540527344,1.0,14,0,140,0.5
1.0,4.5532097816467285,1.0,14,0,141,0.5
1.0,2.7232213020324707,1.0,14,0,142,0.5
1.0,2.9322290420532227,1.0,14,0,143,0.5
1.0,4.783193111419678,1.0,14,0,144,0.5
1.0,4.352224349975586,1.0,14,0,145,0.5
1.0,4.976179122924805,1.0,14,0,146,0.5
1.0,4.032247543334961,1.0,14,0,147,0.5
1.0,5.707126140594482,1.0,14,0,148,0.5
1.0,3.4252519607543945,1.0,14,0,149,0.5
1.0,3.7272660732269287,1.0,14,0,150,0.5
1.0,2.8912270069122314,1.0,14,0,151,0.5
1.0,2.664222002029419,1.0,14,0,152,0.5
1.0,3.606260299682617,0.0,14,0,153,0.5
1.0,6.383077621459961,1.0,14,0,154,0.5
1.0,3.6182608604431152,1.0,14,0,155,0.5
1.0,3.564258575439453,1.0,14,0,156,0.5
1.0,2.3982253074645996,1.0,14,0,157,0.5
1.0,3.4582533836364746,1.0,14,0,158,0.5
1.0,2.748220920562744,1.0,14,0,159,0.5
1.0,3.6322617530822754,1.0,14,0,160,0.5
1.0,2.4022254943847656,1.0,14,0,161,0.5
1.0,2.391225576400757,0.0,14,0,162,0.5
0.0,3.571258783340454,0.0,14,0,163,0.5
1.0,3.6982645988464355,0.0,14,0,164,0.5
0.0,3.4662537574768066,0.0,14,0,165,0.5
1.0,5.348152160644531,1.0,14,0,166,0.5
1.0,2.755220890045166,1.0,14,0,167,0.5
1.0,4.091243267059326,1.0,14,0,168,0.5
1.0,3.546257495880127,1.0,14,0,169,0.5
1.0,2.800222873687744,1.0,14,0,170,0.5
1.0,3.6182608604431152,0.0,14,0,171,0.5
1.0,3.0972366333007812,1.0,14,0,172,0.5
1.0,3.254243850708008,1.0,14,0,173,0.5
1.0,2.4392249584198,1.0,14,0,174,0.5
1.0,3.1592395305633545,0.0,14,0,175,0.5
1.0,3.545257568359375,1.0,14,0,176,0.5
1.0,3.8262624740600586,1.0,14,0,177,0.5
1.0,3.011232614517212,1.0,14,0,178,0.5
1.0,2.666222095489502,1.0,14,0,179,0.5
1.0,3.571258783340454,0.0,14,0,180,0.5
0.0,4.35422420501709,0.0,14,0,181,0.5
1.0,4.18523645401001,1.0,14,0,182,0.5
1.0,3.2312428951263428,1.0,14,0,183,0.5
1.0,4.188236236572266,1.0,14,0,184,0.5
1.0,2.377225637435913,1.0,14,0,185,0.5
0.0,2.617222547531128,0.0,14,0,186,0.5
1.0,2.252227306365967,1.0,14,0,187,0.5
1.0,2.8592255115509033,1.0,14,0,188,0.5
1.0,2.665221929550171,1.0,14,0,189,0.5
1.0,3.28924560546875,0.0,14,0,190,0.5
0.0,2.342226028442383,1.0,14,0,191,0.5
0.0,3.6052603721618652,0.0,14,0,192,0.5
1.0,3.3872501850128174,0.0,14,0,193,0.5
0.0,2.2792270183563232,0.0,14,0,194,0.5
1.0,3.324247360229492,1.0,14,0,195,0.5
0.0,3.1422386169433594,0.0,14,0,196,0.5
1.0,3.1372385025024414,0.0,14,0,197,0.5
1.0,5.15816593170166,1.0,14,0,198,0.5
1.0,3.6812639236450195,1.0,14,0,199,0.5
1.0,2.742220878601074,1.0,14,0,200,0.5
1.0,3.7542672157287598,0.0,14,0,201,0.5
1.0,4.274230003356934,1.0,14,0,202,0.5
1.0,5.646130561828613,1.0,14,0,203,0.5
1.0,3.4082512855529785,1.0,14,0,204,0.5
1.0,2.8722262382507324,1.0,14,0,205,0.5
1.0,3.4002509117126465,1.0,14,0,206,0.5
1.0,3.013232707977295,1.0,14,0,207,0.5
1.0,2.5002241134643555,1.0,14,0,208,0.5
1.0,5.38314962387085,1.0,14,0,209,0.5
1.0,3.6592628955841064,1.0,14,0,210,0.5
1.0,3.840261459350586,1.0,14,0,211,0.5
1.0,2.5812230110168457,1.0,14,0,212,0.5
1.0,3.3672492504119873,1.0,14,0,213,0.5
1.0,3.963252544403076,1.0,14,0,214,0.5
1.0,2.531223773956299,1.0,14,0,215,0.5
1.0,2.7382211685180664,1.0,14,0,216,0.5
1.0,2.5332236289978027,1.0,14,0,217,0.5
1.0,5.811119079589844,1.0,14,0,218,0.5
1.0,2.991231679916382,1.0,14,0,219,0.5
1.0,3.0832359790802,1.0,14,0,220,0.5
1.0,2.606222629547119,1.0,14,0,221,0.5
1.0,3.509255886077881,1.0,14,0,222,0.5
1.0,3.9162559509277344,1.0,14,0,223,0.5
1.0,2.9432294368743896,1.0,14,0,224,0.5
1.0,3.1072371006011963,1.0,14,0,225,0.5
1.0,3.058234691619873,1.0,14,0,226,0.5
1.0,2.8662257194519043,0.0,14,0,227,0.5
1.0,3.260244369506836,1.0,14,0,228,0.5
1.0,2.5012240409851074,1.0,14,0,229,0.5
1.0,2.4892241954803467,1.0,14,0,230,0.5
1.0,3.024233341217041,1.0,14,0,231,0.5
1.0,2.094229221343994,0.0,14,0,232,0.5
1.0,3.2422432899475098,1.0,14,0,233,0.5
1.0,3.6872642040252686,1.0,14,0,234,0.5
1.0,3.0972366333007812,1.0,14,0,235,0.5
1.0,3.060235023498535,1.0,14,0,236,0.5
1.0,4.396221160888672,1.0,14,0,237,0.5
1.0,3.252243995666504,1.0,14,0,238,0.5
1.0,3.265244483947754,1.0,14,0,239,0.5
1.0,2.4152252674102783,0.0,14,0,240,0.5
1.0,2.292226791381836,1.0,14,0,241,0.5
1.0,2.6312224864959717,1.0,14,0,242,0.5
1.0,2.994231700897217,1.0,14,0,243,0.5
1.0,3.4212517738342285,1.0,14,0,244,0.5
1.0,2.2162277698516846,1.0,14,0,245,0.5
1.0,3.7392666339874268,1.0,14,0,246,0.5
1.0,3.602260112762451,1.0,14,0,247,0.5
1.0,2.6792218685150146,1.0,14,0,248,0.5
1.0,2.5042240619659424,1.0,14,0,249,0.5
1.0,2.560223340988159,0.0,14,0,250,0.5
1.0,2.608222723007202,1.0,14,0,251,0.5
1.0,2.513223886489868,1.0,14,0,252,0.5
1.0,3.235243082046509,1.0,14,0,253,0.5
1.0,3.029233455657959,1.0,14,0,254,0.5
1.0,2.238227367401123,0.0,14,0,255,0.5
1.0,4.21623420715332,0.0,14,0,256,0.5
0.0,4.188236236572266,0.0,14,0,257,0.5
0.0,4.290228843688965,0.0,14,0,258,0.5
0.0,4.9581804275512695,0.0,14,0,259,0.5
0.0,3.281245231628418,1.0,14,0,260,0.5
0.0,3.3822498321533203,0.0,14,0,261,0.5
0.0,3.589259624481201,1.0,14,0,262,0.5
